event_id,japones,es_oficial
92041000,P%2F人脈ルートロック%2F解除！\n%2F音無に%1F話しかけて　%2F確認してみよう！,¡Se ha desbloqueado una ruta de\ncontactos! ¡Habla con Celia para\nacceder a ella!
92041050,$それじゃ　やめておきますね。,¡Escoge una habilidad!
92041050,%1F他をさがしますか？,"Vale, lo dejo estar."
92041050,%2F属性を%1F選んでね！,¡Escoge un club!
92041050,%2F能力を%1F選んでね！,¿Qué tipo de jugador buscas?
92041050,",どこから%1F引き%1F抜きたいのかしら？",¡Voy a volver a buscar siguiendo\nlas mismas condiciones!
92041050,0%1F同じ%2F条件でもう１%1F度さがしますね！,¡Muy bien! ¡Haré la búsqueda\nlo más rápido posible!
92041050,0%2F選手の%2F名前を　%1F教えてください！,¡Escoge una posición!
92041050,4%1F気になる%2F選手は\n%1F見つかりそうですか？,¡Dime cómo le llaman al jugador!
92041050,4この%1F人を　チームに\nさそっちゃいますか？,¡Dime el nombre del jugador!
92041050,<わかりました！\nスッゴイ%2F選手を%1F見つけてきますね！,¡Escoge una afinidad!
92041050,@この%1F人をさそうには\nゆうじょうポイントが　たりません！,¡Vale! Este jugador ya \nte está esperando.
92041050,P%1F気に%1F入ってもらえて\nよかったです！\nうまくさそえると　いいですね！,¿Invitamos a este jugador a\nque venga al equipo?
92041050,Pスカウトの%2F結果が%1F見たいときは\nいつでも　%1F声をかけてくださいね！,¿Quieres buscar a otros\njugadores?
92041050,Tこのチームからは\nこれ%2F以上%1F引き%1F抜けないわ。\n%1F他のチームにしなさい。,¡Me alegra que sea de tu agrado!\n¡A ver si consigues que se una\na nuestro equipo!
92041050,いじょう,¡Habla conmigo siempre que\nquieras ver cómo me ha ido\nojeando!
92041050,この%1F人でいいですか？,¿Crees que podrás encontrar\nal jugador que necesitas?
92041050,このチームからでいいの？,¿Te interesa este jugador?
92041050,それじゃ　やめておくわ。,¡No tienes suficientes puntos\nde Amistad para invitar a\neste jugador!
92041050,ほか,¿De qué equipo quieres fichar?
92041050,クラブを%1F選んでね！,¿Cómo quieres hacer la búsqueda?
92041050,ポジションを%1F選んでね！,¡Dime cómo llaman al jugador!
92041400,%s\nが仲間になった！,¡%s se te ha unido!
92041450,%s\nが仲間になった！,¡%s se te ha unido!
92041500,%s\nが仲間になった！,¡%s se te ha unido!
92041550,0ふ　フン…！\nそれじゃ　また%2F明日ね…！,Mmm...\n¡Hasta mañana!
92041550,4そうだよ！\nいろいろありがとう　%2F夏未さん！,"Sí. ¡Gracias por todo, Nelly!"
92041550,@%2F明日の%2F試合にそなえて\n%2F今日はゆっくり%1F休んでね！,"Como el partido es mañana,\n¡hoy es un buen día para\ndescansar!"
92041550,P%2F円堂くん！\nムリしないでね！\f%2F今日の%2F練習は　もう%1F終わりにする？,"¡Mark, no te quemes\nantes del partido!\f¿Ya has terminado de prepararte?"
92041550,Pああ！\nありがとうな　%2F夏未！\n%2F明日の%2F試合　%1F楽しみにしててくれ！,"¡Ja, ja! ¡Gracias por todo en\ncualquier caso, Nelly! ¡Me muero\nde ganas de jugar el partido!"
92041550,\ああ　%1F見てろ！\nオレたちはゼッタイ%1F勝つ！\nおまえの%2F期待にこたえてみせるさ！,¡Ya nos verás! ¡Ganaremos! No te\ndecepcionaremos después de haber\npuesto tus ilusiones en nosotros.
92041550,hだ　だれが%2F期待なんか…！\nムダ%1F口をたたくヒマがあったら\nさっさと%1F体を%1F休めたらどうなの！,"¿Poner yo ilusiones en vosotros?\nTanto entreno te ha ablandado el\ncerebro. Descansa un poco, anda..."
92041550,|%2F本当に%3F大丈夫なんでしょうね。\nどんな%2F試合もカンペキに%2F勝利する…\n%2F明日の%2F試合も　もちろんそうするのよ。,"No pasará nada, ¿no? Creo que\ntenéis posibilidades...\npero mañana debéis darlo todo..."
92041550,ふふっ…。,¡Estupendo!\n¡Dejémoslo por hoy y esperemos\na mañana!
92041700,$%4F御影専農へ%1F行きますか？,¿Quieres ir al Instituto Brain?
92041700,%4F御影専農に%1F行きます。,Rumbo al Instituto Brain.
92041800,%s\nが仲間になった！,¡%s se te ha unido!
92050100,P%2F人脈ルートロック%2F解除！\n%2F音無に%1F話しかけて　%2F確認してみよう！,¡Se ha desbloqueado una ruta de\ncontactos! ¡Habla con Celia para\nacceder a ella!
92050200,%s\nが仲間になった！,¡%s se te ha unido!
92050200,0メガネくん\nがいっしょにいくことになった！,¡William Glass te acompañará!
92050200,8%2F土門　%2F飛鳥\nがいっしょにいくことになった！,¡Bobby Shearer te acompañará!
92050200,8%2F壁山　%3F塀吾郎\nがいっしょにいくことになった！,¡Jack Wallside te acompañará!
92050200,8%2F宍戸　%2F佐吉\nがいっしょにいくことになった！,¡Sam Kincaid se te ha unido!
92050200,8%2F染岡　%2F竜吾\nがいっしょにいくことになった！,¡Kevin Dragonfly se te ha unido!
92050200,8%2F栗松　%2F鉄平\nがいっしょにいくことになった！,¡Tod Ironside se te ha unido!
92050200,8%2F風丸　%3F一郎太\nがいっしょにいくことになった！,¡Nathan Swift te acompañará!
92050200,8%2F鬼道　%2F有人\nがいっしょにいくことになった！,¡Jude Sharp se te ha unido!
92050200,8%3F豪炎寺　%2F修也\nがいっしょにいくことになった！,¡Axel Blaze te acompañará!
92050300,Hええっ　そんなっ！\nここまで%1F来たのに\nそれはナイでやんすよ〜。,"Este local está cerrado porque así\nlo ha ordenado Sam, la presidenta\nde la asociación de comerciantes."
92050300,dああ　このお%1F店ね。\n%2F町内%2F会長のサリーさんの%2F命令で\n%2F営業%2F停止になってるんだよ。,¿Eh? ¿Está cerrado?
92050400,$おおっ　%2F美人でやんすっ！,¡Oh! ¡¡¡Qué preciosidad!!!
92050400,4キャッ　キャプテン！\nまだココロのじゅんびが…,¡Ca... capitán!\nCreo que aún no estoy listo\npara esto...
92050400,8ええーっ！　\nここも%1F閉まってるでやんすか！？,¡¿Eh?!\n¿Este sitio también está cerrado?
92050400,<%2F円堂はサリーに\n%3F真二屋のおねがいを%1F伝えた。,Mark habla con Sam sobre\nla petición de Manny Artic.
92050400,@なぁにぃ　お%1F店の%1F前で　\nギャーギャーうるさいわねぇ。,¿Pero qué es este alboroto?\n¿Qué hacéis aquí?
92050400,Pなら　%1F聞いてみようぜ。\fすみませーん！\nどなたか　いませんかーっ！！,"Bueno, habrá que preguntar.\f¡Hola!\n¿Hay alguien? ¿Hola?"
92050400,\でも　%2F電気がついてないぞ。\nまだ%2F昼間だし　お%1F店\nやってないんじゃないのか？,Pero las luces están apagadas.\n¿No será que solo abren cuando\nse hace de noche?
92050400,|そりゃー　そうでやんすよ。\f%2F自分だって　%1F行けるものなら\n%2F学校をサボってでも\n%1F通いたいくらいでやんすし…。,La verdad es que no me extraña.\fYo a lo mejor hasta dejaría de ir\na clase para pasarme el día\nahí metido...
92050400,かよ,¿Cuándo estemos listos?\n¿A qué se refiere?
92050400,がっこう,"De acuerdo.\fComo habéis tenido el valor de\nvenir a pedírmelo, os daré una\noportunidad.\fCuando estéis listos, venid al\ndescampado que hay al fondo de\nesta calle, ¿vale?"
92050400,じぶん,"Mira que pedir a unos chicos que\nden la cara por él... Ese hombre\nno me gusta ni un pelo, pero..."
92050400,そうだったんですか。,"Ah, ahora lo entiendo."
92050400,､ふうん…。\fコドモたちが　%2F学校の%1F帰りに\n%1F寄っているみたいだって\nモンクが%1F出たものだから\fあのメイド%2F喫茶は\n%2F営業%2F停止にしてたのだけどね。,Hum...\fLa gente se quejaba de que algunos\nchicos se metían allí dentro\nnada más salir del instituto.\fPor eso decidí cerrar esa\ncafetería de doncellas.
92050400,�あら　ずいぶんカワイイお%1F客さんね。\fここは　ボクたちのようなコドモが\n%1F来る%2F場所じゃないわよ。\nお%1F帰りなさいな。,¡Vaya! ¡Qué jovencitos tan monos!\fEste no es lugar para chiquillos\ncomo vosotros. Marchaos de aquí.
92050400,�ここが%3F居酒屋…。\f%1F今　%2F自分はオトナの%2F世界への%1F扉を\n%1F開けようとしているのでやんすね…\nコーフンでやんすっ！,Aquí está el bar...\fEs la primera vez que entro\nen un sitio que es solo para\nmayores... ¡Qué emoción!
92050500,%s\nが仲間になった！,¡%s se te ha unido!
92050550,%s\nが仲間になった！,¡%s se te ha unido!
92050570,%s\nが仲間になった！,¡%s se te ha unido!
92050600,8えっ　イナズマイレブンを\n%1F知ってるんですか？,¿Eh? ¿Has oído hablar del Inazuma\nEleven?
92050600,D%2F雷門？　お%1F前さんたちは\n%3F雷門中の%2F生徒さんなのかえ？,"¿El Raimon? ¿Entonces, sois del\nInstituto Raimon?"
92050600,P%2F人脈ルートロック%2F解除！\n%2F音無に%1F話しかけて　%2F確認してみよう！,¡Se ha desbloqueado una ruta de\ncontactos! ¡Habla con Celia para\nacceder a ella!
92050600,Xかれらのサッカーは\nそれはそれは　%1F強くてのう。\nワシも　あこがれたものじゃ。,Jugaban al fútbol de una forma\nincreíble. A mí me dejaban\ncon la boca abierta.
92050600,\%2F古株さんも　%1F言ってたッスが\nイナズマイレブンって　\nそんなにスゴかったんッスね。,Eso fue lo que dijo el Sr. Veteran.\n¡Al parecer eran alucinantes!
92050600,`はあー　なるほど%1F強いワケじゃ。\nさっすが%2F伝説の\nイナズマイレブンの%2F後輩じゃのぅ。,"¡Ja, ja! ¡Por eso sois tan buenos!\nSois los herederos del legendario\nequipo Inazuma Eleven."
92050600,tさあ…。\fかれらが　サッカーをする%1F姿は\nある%1F日を%1F境に　パッタリと\n%1F見なくなってしまったからのう…。,"Pues...\fNo lo sé. Siempre andaban por ahí\njugando al fútbol, pero de pronto\nun día desaparecieron..."
92050600,tやっぱりオレたち\nパワーアップしてるッス！\f%2F雷門サッカー%1F部にかかれば\n%4F秋葉名戸だって%2F楽勝ッスよ！,"¡Sí, ya hemos mejorado bastante!\f¡El Otaku no podrá hacer nada\ncontra el poderoso Raimon!"
92050600,ええ　そうですけど…？,"Esto... Sí, así es..."
92050600,さかい,Vaya... Ya sabía yo que no iba\na ser tan fácil.
92050600,すがた,"No les he visto en 40 años, así\nque aunque me cruzara con alguno\nde ellos, no lo reconocería.\fBueno, supongo que por eso mismo\nse les considera una leyenda..."
92050600,ｰそうか　そのとおりだよ！！\fだとしたら　オレ%1F会ってみたい！\n%2F伝説のイナズマイレブンに！\fおじいさん！　\nその%1F人たちが%1F今　どこにいるのか\n%1F知りませんか！？,"¡Tienes razón!\fSi es así, ¡me gustaría conocerles!\n¡El legendario Inazuma Eleven!\fPor casualidad, no sabrás dónde\nestán ahora, ¿no?"
92050600,ｼなあ　%2F円堂。　\nちょっと%1F気になったんだが…。\fイナズマイレブンって\n%3F雷門中の%2F生徒だったんだろ？\fだったら　もしかして\nまだ　この%3F稲妻町に　\n%1F住んでいるんじゃないか？,"Eh, Mark...\nHe estado pensando en una cosa...\fLos miembros del Inazuma Eleven\nestudiaban en el Instituto Raimon,\n¿verdad?\fEntonces, ¡alguno de ellos tiene\nque seguir viviendo en Inazuma!"
92050600,�もちろんじゃよ。\n４０%1F年%1F前の　%3F稲妻町を%1F知るもので\f%2F伝説のイナズマイレブンの%2F名前を\n%1F聞いたことのないものは\nおらんじゃろうて。,Claro. Todos los que vivíamos en\nInazuma hace 40 años conocemos al\nlegendario Inazuma Eleven.
92050700,",お%1F帰りなさいませ\nご%2F主人さま〜。",¡Bienvenidos a la cafetería!
92050700,8おっ　おい　ちょっと！\nうわー　ひっぱるなって！,"¡Eh, un segundo!\n¡En serio, no empujéis!"
92050700,<あっ　キャプテン！\nぬけがけは　ズルいでやんすよ〜っ！,"¡Ah, capitán!\n¡Qué morro! ¡Te has colado!"
92050700,ｼうわーっ！\nホントにＯＫしてくれちゃったの！？\nありがとう！　キミたちサイコーっ！\fボク　キミたちのために\nうーんと　サービスしちゃうもんね！\fネッネッ！\nぜひ　よっていってヨ〜！,¡Vaya!\n¿Realmente ha dado el visto bueno?\n¡Muchas gracias! ¡Sois unos cracks!\f¡Venid cuando queráis!\f¡La casa invita!
92050800,$いただきますっ　でやんす〜。,¡Claro que sí!
92050800,4お%1F茶はいかがですかー？\nご%2F主人さまー。,¿Desea tomar un té?
92050800,P%2F人脈ルートロック%2F解除！\n%2F音無に%1F話しかけて　%2F確認してみよう！,¡Se ha desbloqueado una ruta de\ncontactos! ¡Habla con Celia para\nacceder a ella!
92050800,\オムライスも〜ありますよ〜。\nわたし〜ケチャップで〜ハート〜\n%1F描いちゃおっかな〜？,"También hay arroz a la cubana. Si\nquieren, puedo dibujar un corazón\nencima con la salsa de tomate."
92050800,………ダメだっ！！,¡Esto no nos está ayudando a saber\ncosas sobre el equipo Otaku!\f¡Y el partido es mañana!\n¡Volvamos al instituto cuanto antes\npara entrenarnos!
92050800,あーん　っでやんすっ。,¡¿Pero qué...?!
92050800,いくぞっ　%2F栗松！,"Jua, jua...\nYa es demasiado tarde..."
92050800,ええっ　そんなぁ！,"¡Nooo, capitán!\n¡Suéltame, porfa!"
92050800,はいっ　あーん…,"Sí, mmm..."
92050800,ンふもがっ！？,"¡Vamos, Tod!"
92050900,$はあー　これだから…\n……？？,"No, en realidad es porque...\n¡¿Eh?!"
92050900,",うう…なんか…\nおなか…イタいッス…。",Ayyy... Oooh...\nMe duele mucho la tripa...
92050900,0あれ？　　　\nみなさん　どうしたんですか？,"¿Chicos, qué os pasa?"
92050900,Dなんでだ？　そんなに　\nメイド%2F喫茶に%1F行きたかったのかな。,¿Por qué? ¿Tantas ganas tenía de\nir a la cafetería de doncellas?
92050900,Xぼそっ…　\n%2F木野センパイ　%2F昨日から　\nちょっと　ごきげんナナメなんです…。,Uf...\nSilvia lleva desde ayer de mal\nhumor.
92050900,\…%2F円堂くん　%2F昨日は%1F楽しかった？\n%2F準備ができたら　%1F駅に%1F行きましょう。,"Mark, ¿os lo pasasteis bien ayer?\nCuando quieras, nos vamos a\nla estación."
92050900,рｦっ？　み　みんな\n%1F急に　どうしちゃったの！？\f%2F大変だわ！　%2F円堂くん！　\n１%1F度　%3F保健室で%1F診てもらいましょう！,"Ay, ay, ¡no puedo más!"
92051100,D%5F秋葉名戸中に%1F行きたくなったら\n%1F声をかけてください。,"La condición física del equipo\nes preocupante. En momentos así,\nel capitán debe probar lo que vale."
92051100,dみんなの%2F体調が%2F心配だ…。\nこんな%1F時こそ　キャプテンの\nオレがしっかりしなくちゃな。,¿Queréis ir al Instituto Otaku?
92051300,%s\nが仲間になった！,¡%s se te ha unido!
92051350,8ちょっと　あなたたち！\nコレはどういうことなの！？,¡¿Eeeh...?!\f¡Pero si ganamos al Otaku!
92051350,Hふー　きのうは%1F食べ%1F過ぎたッス。\nまだ　おなかいっぱいッスよ。,¡Uf! Menudo atracón el de ayer.\nAún estoy lleno.
92051350,P%2F人脈ルートロック%2F解除！\n%2F音無に%1F話しかけて　%2F確認してみよう！,¡Se ha desbloqueado una ruta de\ncontactos! ¡Habla con Celia para\nacceder a ella!
92051350,Pははっ　%1F次はついに%3F決勝戦だ！\n%2F今日から　また%2F練習がんばろうぜ！,"¡Ja, ja! ¡El próximo partido es\nla final! ¡Venga, a entrenar\ncomo locos!"
92051350,T%2F夏未は　\n%2F今日の「%2F少年サッカー%2F新聞」を\n%2F円堂に　たたきつけた！,¡Ya lo sé!\fPero la gente da por hecho que lo\nque sale en los periódicos siempre\nes cierto. ¡Qué vergüenza!
92051350,おーっ！,¡No tan deprisa!\n¿Qué se supone que es esto?
92051350,きょう,"¡Mark! El encargado de la cafetería\nde doncellas resultó ser el entrenador\ndel Otaku, ¿no?\f¡No me digas que no es muy\nsospechoso! ¡Seguro que este es\notro de sus trucos!"
92051350,しょうねん,Sí... ¡No pienso permitir algo\nasí! ¡Ahora mismo me voy a esa\ncafetería a pedirle explicaciones!
92051350,しんぶん,¡Ve a la cafetería de doncellas!
92051350,なつみ,"Oh, no... Bueno, ¿podemos hacer\nalgo para arreglarlo?"
92051400,%s\nが仲間になった！,¡%s se te ha unido!
92051400,0メガネくん\nがいっしょにいくことになった！,¡William Glass te acompañará!
92051400,8%2F土門　%2F飛鳥\nがいっしょにいくことになった！,¡Bobby Shearer te acompañará!
92051400,8%2F壁山　%3F塀吾郎\nがいっしょにいくことになった！,¡Jack Wallside te acompañará!
92051400,8%2F宍戸　%2F佐吉\nがいっしょにいくことになった！,¡Sam Kincaid se te ha unido!
92051400,8%2F染岡　%2F竜吾\nがいっしょにいくことになった！,¡Kevin Dragonfly se te ha unido!
92051400,8%2F栗松　%2F鉄平\nがいっしょにいくことになった！,¡Tod Ironside se te ha unido!
92051400,8%2F風丸　%3F一郎太\nがいっしょにいくことになった！,¡Nathan Swift te acompañará!
92051400,8%2F鬼道　%2F有人\nがいっしょにいくことになった！,¡Jude Sharp se te ha unido!
92051400,8%3F豪炎寺　%2F修也\nがいっしょにいくことになった！,¡Axel Blaze te acompañará!
92051500,$フン　ボクには%2F関係ないね。,Pero si no nos ayudas...\n¡el Raimon perderá!
92051500,Hでも　このままだと　\n%2F雷門が　%1F負けたことになっちゃうんだ！,"¿Queréis que encuentre unos datos\nen un ordenador?\fLo siento, pero me voy a comprar\nun nuevo videojuego...\f¡No tengo tiempo para acompañaros!"
92051500,Tなんだよ　こんなところまでさ。\nキミたちと%1F違って\nボクは　いそがしいんだ。,"¿Qué hacéis aquí?\nA diferencia de vosotros, ¡yo\nestoy ocupadísimo!"
92051500,\そんな…！\fたのむよ！\n%2F学園１　パソコンにくわしい\nおまえにしか　できないんだ！,"Bueno, ¿y a mí qué?\nEso es problema vuestro,\nastros del balompié."
92051500,ｼパソコンから\nデータを%1F見つけてほしいだって？\fあいにくだけど　%1F今から\n%1F新しいゲームソフトを\n%1F買いに%1F行くところでさ\fキミたちに　%1F付き%1F合ってるヒマ\nないんだよね。,Mark explica la situación a Willy.
92051600,%s\nが仲間になった！,¡%s se te ha unido!
92051601,4くっ　くそー！\nお　おぼえてろーでありますぞ！,¡Rayos! ¡Os vais a acordar de esta!
92051601,@くっ…　ばかな…！\n%2F正義が%1F悪に%1F負けるなんて…。,¿Eh? ¡¿Qué?!\nEl mal ha triunfado sobre el bien...
92051700,%s\nが仲間になった！,¡%s se te ha unido!
92051800,%s\nが仲間になった！,¡%s se te ha unido!
92051900,%s\nが仲間になった！,¡%s se te ha unido!
92060100,",ええいっ！\n%1F通せ！　%1F通すんだ！",¡Fuera de mi camino! ¡FUERA!
92060100,P%2F人脈ルートロック%2F解除！\n%2F音無に%1F話しかけて　%2F確認してみよう！,¡Se ha desbloqueado una ruta de\ncontactos! ¡Habla con Celia para\nacceder a ella!
92060100,ええい　うるさいっ！,¡Jude! ¡¿Qué pasa?!
92060120,D%2F鬼道…\n%2F勝利は%2F確実でなければ\n%2F意味がないのだ…。,Jude... No tiene sentido jugar\nun partido si no se tiene\nla seguridad de que se va a ganar.
92060120,Hなにごとだ　%2F鬼道？\n%1F今は　まだ%2F練習の%2F時間のはずだ…。,"¿Qué haces aquí, Jude?\n¿No deberías estar entrenando?"
92060120,Lふん…。\nおまえはそんなことは%1F気にせず\nただ%2F練習していればよい！,Hum... Eso a ti no te concierne.\nTú solo preocúpate de entrenar.
92060120,P%2F人脈ルートロック%2F解除！\n%2F音無に%1F話しかけて　%2F確認してみよう！,¡Se ha desbloqueado una ruta de\ncontactos! ¡Habla con Celia para\nacceder a ella!
92060120,Tくっ…！\f%2F総帥は　まさか　やつらが%2F伝説の\nイナズマイレブンだとでも…？,¡Bah!\f¿Acaso cree que son el legendario\nInazuma Eleven?
92060120,\あれは　なんなのです？\n%2F雷門のやつらをたおすために\nあんなものが%2F必要なのですか？,¿De verdad es necesario llegar tan\nlejos para derrotar al Raimon?
92060120,l%2F雷門%2F相手に　あんなワナを\n%1F使うことはありません！\n%2F実力で　じゅうぶん%1F勝てる%2F相手です！,¡No hace falta hacerle eso al\nRaimon! ¡Tenemos cualidades\nde sobra para ganarles sin trucos!
92060120,くっ…！,"¿Qué?\f¡No digas tonterías! ¡El legendario\nInazuma Eleven desapareció!\fAdemás, ya no depende de mí.\fPiensa que esto no es más que otra\nforma de asegurar la victoria.\f¡Y la victoria lo es todo!"
92060150,P%2F人脈ルートロック%2F解除！\n%2F音無に%1F話しかけて　%2F確認してみよう！,¡Se ha desbloqueado una ruta de\ncontactos! ¡Habla con Celia para\nacceder a ella!
92060150,いわ,"Vale. Bobby, ¿no te vienes?"
92060150,えんどう,"¡Jude, esta vez será diferente!\f¡Nosotros seremos los que\npasaremos a la fase nacional!"
92060150,けっしょう,"¿Ah, no?\fBueno... Wintersea nos espera\nen el aparcamiento.\n¡Id a verlo!"
92060150,ちくたいかい,¿Eh?\n¡El club nunca había tenido\nun autocar! ¡Qué pasada!
92060150,りじちょう,"¡Mark, tengo buenas noticias!\n¡El presidente de la Junta\nnos ha conseguido un autocar!\f¡Lo ha hecho para celebrar que\nhemos llegado a la final regional!"
92060150,�ニュースだぜ　%2F円堂さん！\n%3F理事長が　オレたちのために\nバスを　%1F借りてくれたらしい！\f%4F地区大会の%2F決勝まで%1F行った\nお%1F祝いなんだってよ！,"¡Al fin jugaremos contra la Royal!\f¡Si ganamos este partido,\nentraremos en el torneo nacional!\f¡Y podremos jugar contra montones\nde equipos!"
92060200,4そんな！　そこまでする必要が\nあるんですか！？,¿Cómo? ¿Seguro que es necesario\nrecurrir a algo así?
92060250,%s\nが仲間になった！,¡%s se te ha unido!
92060300,h%2F円堂くん！\f%2F土門くんは%3F職員室に%1F行ったらしいの！\nあたしたちも　%1F追いかけましょう！,¡Mark! Creo que Bobby ha ido\nhacia la sala de profesores.\n¡Vamos a alcanzarle!
92060300,�%3F職員室…？\n%2F土門のヤツ　どうして\nそんなところに%1F行ったんだ？\fとにかく　オレたちも\n%3F職員室に%1F行ってみるか！,"¿A la sala de profesores? ¿Y para\nqué va a querer ir allí?\fBueno, ¡vamos para allá!"
92060400,",ここは　%4F冬海先生の%1F机じゃないか！",¿No es esa la mesa de Wintersea?
92060400,T%2F円堂くん！　%2F土門くんは\nこの%1F机から%1F何かを%1F持って%1F行ったって…！,¡Mark! ¡Parece que Bobby ha cogido\nalgo de esta mesa!
92060400,hうん…　どういうことなんだろう？\n%2F土門くんは%2F部室に%1F行くって%1F言ってた\nらしいんだけど…。,Sí. No entiendo nada.\nBobby nos ha dicho que\ntambién se venía a la caseta.
92060600,%s\nが仲間になった！,¡%s se te ha unido!
92060800,%s\nが仲間になった！,¡%s se te ha unido!
92060900,P%2F人脈ルートロック%2F解除！\n%2F音無に%1F話しかけて　%2F確認してみよう！,¡Se ha desbloqueado una ruta de\ncontactos! ¡Habla con Celia para\nacceder a ella!
92061200,%s\nが仲間になった！,¡%s se te ha unido!
92061300,%s\nが仲間になった！,¡%s se te ha unido!
92061370,%s\nが仲間になった！,¡%s se te ha unido!
92061400,%s\nが仲間になった！,¡%s se te ha unido!
92061400,`…。\f%2F円堂くん…。\n%1F悪いことは%1F言わん。\fその%2F試合は　%2F棄権した%1F方がいい…。,¡Nathan Swift te acompañará!
92061400,えんどう,¡Jack Wallside te acompañará!
92061400,きけん,¡Axel Blaze te acompañará!
92061400,しあい,¡Sam Kincaid se te ha unido!
92061400,ほう,¡Kevin Dragonfly se te ha unido!
92061400,わる,¡Tod Ironside se te ha unido!
92061450,",木野が　いっしょに行くことになった！",¡Silvia se te ha unido!
92061450,`え？　土門くんの　いばしょ？\fそういえば　このあいだ\n土門くんにも鉄塔の話をしたんだ…。,"¿Eh? ¿Que dónde está Bobby?\fAhora que lo pienso, le hablé\nhace poco de la torre..."
92061450,ｸ円堂くんが教えてくれたあの場所。\nあそこに行きたくなるのって\nこんな気持ちのときなのかも…。\fわたしもいくよ　円堂くん！\n土門くんと　話をしたいんだ！\n鉄塔に行ってみましょう！,"Del lugar que me enseñaste.\nEs un buen refugio cuando uno no\nse siente del todo bien.\f¡Yo también voy, Mark! ¡Tengo que\nhablar con Bobby! ¡Vamos a la\ntorre!"
92061500,%s\nが仲間になった！,¡%s se te ha unido!
92061500,0メガネくん\nがいっしょにいくことになった！,¡William Glass te acompañará!
92061500,8%2F土門　%2F飛鳥\nがいっしょにいくことになった！,¡Bobby Shearer te acompañará!
92061500,8%2F壁山　%3F塀吾郎\nがいっしょにいくことになった！,¡Jack Wallside te acompañará!
92061500,8%2F宍戸　%2F佐吉\nがいっしょにいくことになった！,¡Sam Kincaid se te ha unido!
92061500,8%2F染岡　%2F竜吾\nがいっしょにいくことになった！,¡Kevin Dragonfly se te ha unido!
92061500,8%2F栗松　%2F鉄平\nがいっしょにいくことになった！,¡Tod Ironside se te ha unido!
92061500,8%2F風丸　%3F一郎太\nがいっしょにいくことになった！,¡Nathan Swift te acompañará!
92061500,8%2F鬼道　%2F有人\nがいっしょにいくことになった！,¡Jude Sharp se te ha unido!
92061500,8%3F豪炎寺　%2F修也\nがいっしょにいくことになった！,¡Axel Blaze te acompañará!
92061600,%2F準備はいいか　ボウズ！,"¿Estás listo, chaval?"
92061600,Xでも　そのおかげでオレたちの%2F実力は\n%1F見る%1F見るうちに%1F上がっていったんだ。,Hillman nos entrenó hasta el límite\ntodos los días hasta el día\ndel partido...
92061600,\それじゃ%1F行くぞ！\n%2F時間のかぎり　%2F練習する！\nそれが%2F雷門サッカー%1F部だ！,¡Pues empecemos! ¡Entrenaréis\nhasta que se agote el tiempo!\n¡Al viejo estilo Raimon!
92061600,\よーし！\nそれでは%2F今日から%2F試合の%1F日までの\n%2F仕上げの%2F練習を%2F開始するぞ！,¡Muy bien! ¡Empecemos el\nentrenamiento para el gran partido!
92061600,`%2F響木さんの%2F特訓は\nそれから%2F試合の%1F日まで\n%2F毎日　%2F限界まで%1F続けられた…。,"¡Sí, entrenador!"
92061600,`それじゃあ　さっさと%2F準備をして%1F来い！\n%2F帝国との%2F試合まで　もう%2F時間がねえぞ！,"Por eso, ¡estaba claro que no\npodíamos perder contra la Royal!\nO eso pensaba yo...\fDe cualquier forma, ¡el día del\npartido se nos echó encima!"
92061600,撃ｻう…　%2F相手があの%4F帝国学園だろうと\nゼッタイに%1F負けない！\nそう%1F信じられるほどに…！\fそして　%2F決戦の%1F日がやってきた…！,Pero valió la pena porque gracias\na su entrenamiento mejoramos de\nforma rápida y constante.
92061700,4はい　のぞむところです！！\nいくぞ　みんな！,"¡Sí, entrenador!\n¡Vamos allá, chicos!"
92061700,@オレたちはぜったい負けたくない\nあきらめたくないんです！,¡Ni de broma pensamos perder\nni rendirnos!
92061700,Dほんとうですか！\nありがとう　響木さん！\nいや　響木カントク！,"¿De verdad? ¡Muchas gracias,\nSeymour!\fPerdón... ¡Entrenador Hillman!"
92061700,Hキミは　帝国の選手だったのか…？\nそれさえ　仲間にしているとは…。,¿Tú eras un jugador de la Royal?\nY al final habéis acabado siendo\namigos...
92061700,H円堂くん…。　ワシのかんがえは\nさっきも言ったとおり　変わらんよ。,"Mark, no he cambiado de opinión."
92061700,撃ﾓ…　やはり大介さんの\nおマゴさんだな。\fわかったよ。　おまえたちの\nその心にかけてみよう…！\f今日からワシが\nおまえたちの監督だ！,"Hum... Realmente eres el nieto\nde David.\fMuy bien. ¡Habrá que intentarlo!\fDesde hoy, ¡seré vuestro nuevo\nentrenador!"
92061700,ﾈ聞いてください！\nオレ　帝国にいたんです。\fでも　あそこまでのことを\nしていたなんて…！\nオレだって帝国を　ゆるせない！\fおねがいです！\n円堂やオレたちといっしょに\n帝国とたたかってください！,"¡Escucha! Yo estaba en la Royal\nAcademy.\fPero no entiendo cómo han podido\nllegar tan lejos.\n¡No se lo perdonaré!\fPor favor, únete a Mark y a mí,\n¡y juntos lucharemos contra\nla Royal!"
